No,video name,video link,video description,video description(ENG),examplefilename,examplefile download link,classification,Key,O X,sample,dubbing,caption
407,InputBox - maskFormat & applyFormat & displayFormat,https://youtu.be/YqLhFD72kZE,입력하는 숫자의 마스킹 방향 설정. ,Set the number-masking direction.,/InputBox/maskFormat_applyFormat_displayFormat_InputBox.xml,https://inswave.com/confluence/download/attachments/17110098/maskFormat_applyFormat_displayFormat_InputBox.xml?version=1&modificationDate=1655445755055&api=v2,InputBox,maskFormat_applyFormat_displayFormat_InputBox,Sample O Dubbing O Caption O,O,O,O
408,gridView.column - customFormatter,https://youtu.be/I3IWomt4n7o,"GridView 특정 컬럼의 데이터 표시 형식을 함수를 통해 설정. (단, 해당 컬럼의 inputType이 ""text"", ""link"", ""textImage"", ""textarea"", ""select"", ""expression"", 혹은 ""spinner""인 경우에만 유효.)","Set the data display format in certain columns using a function. (Valid only when the inputType of the gridView.column is ""text"", ""link"", ""textImage"", ""textarea"", ""select"", ""expression"", or ""spinner"".)",/GridView/gridView.column/customFormatter_gridView_column.xml,https://inswave.com/confluence/download/attachments/20713541/customFormatter_gridView_column.xml?version=1&modificationDate=1671686507880&api=v2,gridView.column,customFormatter_gridView_column,Sample O Dubbing O Caption O,O,O,O
409,gridView.column - displayFormat,https://youtu.be/6Zeh7zcZrHU,GridView 컬럼의 데이터 표시 형식 설정. ,Set the data display format in the GridView column.  ,/GridView/gridView.column/displayFormat_gridView_column.xml,https://inswave.com/confluence/download/attachments/20713541/displayFormat_gridView_column.xml?version=1&modificationDate=1655682279005&api=v2,gridView.column,displayFormat_gridView_column,Sample O Dubbing O Caption O,O,O,O
410,gridView.column - displayFormatter,https://youtu.be/rpAfKJRLKqA,GridView 컬럼의 데이터 표시 형식을 함수를 통해 설정. ,Set the data display format in a column using a function. ,/GridView/gridView.column/displayFormatter_gridView_column.xml,https://inswave.com/confluence/download/attachments/20713541/displayFormatter_gridView_column.xml?version=1&modificationDate=1655682314279&api=v2,gridView.column,displayFormatter_gridView_column,Sample O Dubbing O Caption O,O,O,O
411,GridView - advancedExcelDownload & options.colMerge & options.colMergeValue,https://youtu.be/GXJI2Es0vLA,셀 병합을 유지한 상태로 GridView를 Excel 파일로 다운로드. ,Download GridView as an Excel file while keeping the cell merge status. ,/GridView/Excel/advancedExcelDownload_colMerge_colMergeValue_GridView.xml,https://inswave.com/confluence/download/attachments/20121064/advancedExcelDownload_colMerge_colMergeValue_GridView.xml?version=1&modificationDate=1655171900699&api=v2,GridView,advancedExcelDownload_colMerge_colMergeValue_GridView,Sample O Dubbing O Caption O,O,O,O
412,config.xml - warningSync,https://youtu.be/Fm05Vd261Eg,동기 모드의 서브미션 사용을 경고. (비동기 모드 권장.) ,"Warn synchronous submissions. 
(Asynchronous mode recommended.) ",/_config_xml/warningSync_config_xml/,https://inswave.com/confluence/download/attachments/17727716/warningSync_config_xml.zip?version=1&modificationDate=1672105279956&api=v2,_config_xml,warningSync_config_xml,Sample O Dubbing O Caption O,O,O,O
413,WebSquare.date - toLunar() & toSolar(),https://youtu.be/vt8qnfyYq4k,음력 날짜 ↔ 양력 날짜 변환. ,Convert a lunar calendar date into a solar calendar date or vice versa. ,/_WebSquare.date/toLunar_toSolar_WebSquare_date.xml,https://inswave.com/confluence/download/attachments/21369758/toLunar_toSolar_WebSquare_date.xml?version=1&modificationDate=1672794060510&api=v2,WebSquare.date,toLunar_toSolar_WebSquare_date,Sample O Dubbing O Caption O,O,O,O
414,$p - getAllPopupList(),https://youtu.be/DPxCM7q6kNQ,"현재 열려 있는 모든 (wframe, iframe, browser) 팝업 윈도우 객체를 반환. ","Get all of the currently open (wframe, iframe, browser) popup window objects. ",/$p/PopUp/getAllPopupList_$p/,https://inswave.com/confluence/download/attachments/17110122/getAllPopupList_%24p.mp4?version=2&modificationDate=1672898919768&api=v2,$p,getAllPopupList_$p,Sample O Dubbing O Caption O,O,O,O
415,$p - getAllPopupWindowList(),https://youtu.be/qYy9EjFJVbA,"현재 열려 있는 모든 (wframe, iframe, browser) 팝업 윈도우 목록을 반환하고 각 팝업에 접근. ","Get the list of the currently open (wframe, iframe, browser) popup windows and access each of them. ",/$p/PopUp/getAllPopupWindowList_$p/,https://inswave.com/confluence/download/attachments/17110122/getAllPopupWindowList_%24p.zip?version=1&modificationDate=1672902514273&api=v2,$p,getAllPopupWindowList_$p,Sample O Dubbing O Caption O,O,O,O
416,GridView - advancedExcelUpload() & options.wframe & options.features & options.className,https://youtu.be/1xigWeMmHNI,"Excel 업로드 창을 WFram으로 생성하고 업로드 창의 속성을 지정. (이름, 크기 및 위치 등.)","Create the Excel upload window with WFrame and set the window properties (such as name, size, position, and style.)
",/GridView/Excel/advancedExcelUpload_wframe_features_className_GridView.xml,https://inswave.com/confluence/download/attachments/20121064/advancedExcelUpload_wframe_features_className_GridView.xml?version=1&modificationDate=1655354256723&api=v2,GridView,advancedExcelUpload_wframe_features_className_GridView,Sample O Dubbing O Caption O,O,O,O
417,GridView - oncellclick (2),https://youtu.be/VNIi6KxFbV8,사용자가 GridView의 셀을 클릭할 때 발생. ,Triggered upon user’s cell clicking on the GridView.,/GridView/Events/oncellclick_2_GridView.xml,https://inswave.com/confluence/download/attachments/20712738/oncellclick_2_GridView.xml?version=1&modificationDate=1655682195614&api=v2,GridView,oncellclick_2_GridView,Sample O Dubbing O Caption O,O,O,O
418,GridView - readCSV() & options.wframe & options.features & options.className,https://youtu.be/9xsDR6xp0NU,"CSV 업로드 창을 WFram으로 생성하고 업로드 창의 속성을 지정. (이름, 크기 및 위치 등.)","Create the CSV upload window with WFrame and set the window properties (such as name, size, position, and style.)
",/GridView/Excel/readCSV_wframe_features_className_GridView.xml,https://inswave.com/confluence/download/attachments/20121064/readCSV_wframe_features_className_GridView.xml?version=1&modificationDate=1655355853071&api=v2,GridView,readCSV_wframe_features_className_GridView,Sample O Dubbing O Caption O,O,O,O
419,CheckComboBox - showCheckedTop & checkboxClickSync,https://youtu.be/M4dRiLebaU8,선택한 항목들을 목록 상단에 표시.,Show the checked items on the upper part of the list. ,/CheckComboBox/showCheckedTop_checkboxClickSync_CheckComboBox.xml,https://inswave.com/confluence/download/attachments/17110112/showCheckedTop_checkboxClickSync_CheckComboBox.xml?version=1&modificationDate=1673938446240&api=v2,CheckComboBox,showCheckedTop_checkboxClickSync_CheckComboBox,Sample O Dubbing O Caption O,O,O,O
420,SelectBox - depthColumnShowPath & depthColumnPathDelimiter,https://youtu.be/e9pyaRENWO0,"계층 구조의 선택 항목을 표시할 경우, 선택된 항목의 부모 목록을 모두 표시.",Display parent items of a selected item which is in a hierarchy.,/SelectBox/depthColumnShowPath_depthColumnPathDelimiter_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/depthColumnShowPath_depthColumnPathDelimiter_SelectBox.xml?version=1&modificationDate=1673939489895&api=v2,SelectBox,depthColumnShowPath_depthColumnPathDelimiter_SelectBox,Sample O Dubbing O Caption O,O,O,O
421,GridView - setSortable(),https://youtu.be/Noawlm0IjXQ,정렬 기능(sortlabe=“true”)을 동적으로 설정. ,Dynamically enables the sorting feature (sortlabe=“true”). ,/GridView/Sorting/setSortable_GridView.xml,https://inswave.com/confluence/download/attachments/20121070/setSortable_GridView.xml?version=1&modificationDate=1673941028990&api=v2,GridView,setSortable_GridView,Sample O Dubbing O Caption O,O,O,O
422,GridView - cellStatusVisible & cellStatusIconPosition,https://youtu.be/f0wjJ7mRjsM,셀 데이터의 변경 여부를 표시.,Indicate cells upon cell data being changed. ,/GridView/_General/cellStatusVisible_cellStatusIconPosition_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/cellStatusVisible_cellStatusIconPosition_GridView.xml?version=1&modificationDate=1673997093593&api=v2,GridView,cellStatusVisible_cellStatusIconPosition_GridView,Sample O Dubbing O Caption O,O,O,O
423,GridView - groupby() & options.showOnlyLastDepth,https://youtu.be/t6ENhJNOeas,"그룹핑을 수행할 경우, 마지막 단계만 표시.",Shows only the last depth upon GridView data grouped by groupby(). ,/GridView/Grouping/groupby_showOnlyLastDepth_GridView.xml,https://inswave.com/confluence/download/attachments/20121066/groupby_showOnlyLastDepth_GridView.xml?version=1&modificationDate=1673999750994&api=v2,GridView,groupby_showOnlyLastDepth_GridView,Sample O Dubbing O Caption O,O,O,O
424,ScheduleCalendar - timeFormat,https://youtu.be/zLYqYH7B1Ic,각 스케줄 항목의 시간 표시 형식 지정.,Define the time display format of each schedule item.  ,/ScheduleCalendar/timeFormat_ScheduleCalendar.xml,https://inswave.com/confluence/download/attachments/17110120/timeFormat_ScheduleCalendar.xml?version=1&modificationDate=1655165490068&api=v2,ScheduleCalendar,timeFormat_ScheduleCalendar,Sample O Dubbing O Caption O,O,O,O
425,InputCalendar - setIoFormat(),https://youtu.be/p-hZGP4YOak,"(1) 날짜 입력 형식, (2) 입력란의 날짜 출력 형식, (3) 달력의 날짜 출력 형식을 지정.",Set the date input format and display formats on the input box and the calendar.,/InputCalendar/setIoFormat_InputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/setIoFormat_InputCalendar.xml?version=1&modificationDate=1655168474662&api=v2,InputCalendar,setIoFormat_InputCalendar,Sample O Dubbing O Caption O,O,O,O
426,"GridView - setColumnIoFormat() & inputType=""calendar""",https://youtu.be/T-qhSZ7K3Tk,"inputType=""calendar"" 컬럼의 날짜 입력 순서 및 셀과 달력에 표시되는 날짜 표시 형식 지정.","Set the date input format and display formats on the cell and the calendar in the inputType=""calendar"" column.",/GridView/inputType/inputType_calendar_setColumnIoFormat_gridView_column.xml,https://inswave.com/confluence/download/attachments/20121068/inputType_calendar_setColumnIoFormat_gridView_column.xml?version=1&modificationDate=1655169196684&api=v2,gridView.column,inputType_calendar_setColumnIoFormat_gridView_column,Sample O Dubbing O Caption O,O,O,O
427,Debugging - Event debugging,https://youtu.be/bRAqROKjOew,현재 화면의 이벤트 로그 확인.,View event logs of the current page. ,/_Debugging/Event_Debugging.xml,https://inswave.com/confluence/download/attachments/19075503/Event_Debugging.xml?version=1&modificationDate=1675659758697&api=v2,_Debugging,Event_Debugging,Sample O Dubbing O Caption O,O,O,O
428,GridView - hammerEnabled & hammerPressTime,https://youtu.be/rLljniG8Bik,모바일에서의 Press 이벤트를 PC의 더블- 클릭 이벤트와 같이 처리. ,Supports Press on mobile same as Double-click on PC. ,/GridView/Mobile/hammerEnabled_hammerPressTime_GridView.xml,https://inswave.com/confluence/download/attachments/22021296/hammerEnabled_hammerPressTime_GridView.xml?version=1&modificationDate=1675840403291&api=v2,GridView,hammerEnabled_hammerPressTime_GridView,Sample O Dubbing O Caption O,O,O,O
429,GridView - drilldownToggle,https://youtu.be/_w0u0yvnkug,"inputType=""drilldown"" 컬럼의 목록을 Enter 키를 통해 열고 닫기. ","Use Enter to open/close items in inputType=""drilldown"" column. ",/GridView/inputType/drilldownToggle_GridView.xml,https://inswave.com/confluence/download/attachments/20121068/drilldownToggle_GridView.xml?version=1&modificationDate=1676006333659&api=v2,GridView,drilldownToggleGridView,Sample O Dubbing O Caption O,O,O,O
430,GridView - drilldownToggle & hammerEnabled,https://youtu.be/K8ACGkL6xio,"모바일 기기에서 inputType=""drilldow"" 컬럼의 목록을 셀 터치를 통해 열고 닫기. ",Allow cell touch to open/close items in inputType=“drilldown” column on mobile browsers. ,/GridView/Mobile/drilldownToggle_hammerEnabled_GridView.xml,https://inswave.com/confluence/download/attachments/22021296/drilldownToggle_hammerEnabled_GridView.xml?version=1&modificationDate=1676006567801&api=v2,GridView,drilldownToggle_hammerEnabled_GridView,Sample O Dubbing O Caption O,O,O,O
431,GridView - checkEditOnPaste,https://youtu.be/QIBmgFv5pho,여러 개의 GridView 셀에 데이터 붙여 넣기.,Copy data to multiple cells in the GridView. ,/GridView/_General/checkEditOnPaste_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/checkEditOnPaste_GridView.xml?version=1&modificationDate=1676007033724&api=v2,GridView,checkEditOnPaste_GridView,Sample O Dubbing O Caption O,O,O,O
432,AutoComplete - setDisplayMode(),https://youtu.be/S0G_wQvhRNI,displayMode 속성값을 동적으로 변경.,"Dynamically sets the displayMode property value. 
",/AutoComplete/setDisplayMode_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/setDisplayMode_AutoComplete.xml?version=1&modificationDate=1676955360375&api=v2,AutoComplete,setDisplayMode_AutoComplete,Sample O Dubbing O Caption O,O,O,O
433,AutoComplete - setDelimiter(),https://youtu.be/BT4_i12AfvQ,delimiter 속성값을 동적으로 변경.,"Dynamically sets the delimiter property value.
",/AutoComplete/setDelimiter_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/setDelimiter_AutoComplete.xml?version=1&modificationDate=1676955319280&api=v2,AutoComplete,setDelimiter_AutoComplete,Sample O Dubbing O Caption O,O,O,O
434,Page - onbeforepageunload,https://youtu.be/igtLcV9vBbY,페이지가 닫히기 전에 해당 페이지의 body 부분에서 발생.,Triggered in the body of the page before the page is unloaded. ,/_Page/onbeforepageunload_body_Page/,https://inswave.com/confluence/download/attachments/22021162/onbeforepageunload_body_Page.zip?version=1&modificationDate=1676504203423&api=v2,Page,onbeforepageunload_body_Page,Sample O Dubbing O Caption O,O,O,O
435,$p - openPopup() & options.fixPosition,https://youtu.be/v65iVnWntpk,생성한 (iframe/wframe) 팝업이 이동할 수 없도록 팝업의 위치를 고정.,Fix the position of the (iframe/wframe) popup. ,/$p/PopUp/openPopup_fixPosition_$p.xml,https://inswave.com/confluence/download/attachments/17110122/openPopup_fixPosition_%24p.xml?version=1&modificationDate=1676351241750&api=v2,$p,openPopup_fixPosition_$p,Sample O Dubbing O Caption O,O,O,O
436,WFrame - onbeforewframeunload,https://youtu.be/0EKW1ten_ps,"페이지가 닫히기 전, 해당 페이지의 WFrame에서 발생.",Triggered in the WFrame of the page before the page is unloaded. ,/WFrame/onbeforewframeunload_WFrame/,https://inswave.com/confluence/download/attachments/17110102/onbeforewframeunload_WFrame.zip?version=1&modificationDate=1676352247000&api=v2,WFrame,onbeforewframeunload_Wframe,Sample O Dubbing O Caption O,O,O,O
437,SelectBox - setDisplayMode(),https://youtu.be/5pOQlObZNfU,displayMode 속성값을 동적으로 변경.,"Dynamically sets the displayMode property value. 
",/SelectBox/setDisplayMode_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/setDisplayMode_SelectBox.xml?version=1&modificationDate=1677196440157&api=v2,SelectBox,setDisplayMode_SelectBox,,,,
438,SelectBox - setDelimiter(),https://youtu.be/SlqpP7L47ig,delimiter 속성값을 동적으로 변경.,"Dynamically sets the delimiter property value.
",/SelectBox/setDelimiter_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/setDelimiter_SelectBox.xml?version=1&modificationDate=1677196909009&api=v2,SelectBox,setDelimiter_SelectBox,,,,
